region,name,type,buyer,open_date,close_date,status,link
Federal,Need for Four (4) Senior (Level 3) Employee Relation Consultants to conduct comprehensive Job Safety Analyses (JSA),Request for Proposal,Fisheries and Oceans Canada,"Oct 1, 2024","Oct 17, 2024",OPEN,https://theijf.org/procurement/30006079
Federal,FW005-240001B Mooring Equipment DISO,Request for Standing Offer,Fisheries and Oceans Canada,"Oct 1, 2024","Oct 16, 2024",OPEN,https://theijf.org/procurement/ws4599078166
Federal,"Lighthouse Rehabilitation at Cap-des-Rosiers, QC",Request for Proposal,Fisheries and Oceans Canada,"Sep 16, 2024","Oct 1, 2024",CLOSED,https://theijf.org/procurement/30005885b
Federal,F5233-240002 - Low Profile Axel Scales,Request for Proposal,Fisheries and Oceans Canada,"Sep 27, 2024","Oct 25, 2024",OPEN,https://theijf.org/procurement/ws4523167524
Federal,F5561-240362 Tow line Storage reel,Request for Proposal,Fisheries and Oceans Canada,"Sep 27, 2024","Oct 21, 2024",OPEN,https://theijf.org/procurement/ws4803591650
Federal,F1782-24C036 CCGS Vector Drydocking and Refit,Request for Proposal,Fisheries and Oceans Canada,"Aug 29, 2024","Oct 15, 2024",OPEN,https://theijf.org/procurement/ws4724593755
Federal,Snow Removal and Ice Control  Burin CCG Lifeboat Station,Request for Proposal,Fisheries and Oceans Canada,"Sep 12, 2024","Sep 27, 2024",CLOSED,https://theijf.org/procurement/30006012
Federal,Hurkett Wharf Demolition,Invitation to Qualify,Fisheries and Oceans Canada,"Sep 26, 2024","Oct 11, 2024",OPEN,https://theijf.org/procurement/30006191
Federal,"Lower Fraser River Fisheries Patrol, British-Colombia",Request for Proposal,Fisheries and Oceans Canada,"Jul 29, 2024","Sep 26, 2024",CLOSED,https://theijf.org/procurement/30005687
Federal,Hydrographic Survey Vessels,Request for Proposal,Fisheries and Oceans Canada,"Sep 20, 2024","Oct 31, 2024",OPEN,https://theijf.org/procurement/f7044-230537_a
Federal,"Wharf Repairs – Berens River, MB and Pine Dock, MB",Invitation to Qualify,Fisheries and Oceans Canada,"Sep 25, 2024","Oct 10, 2024",OPEN,https://theijf.org/procurement/30006161
Federal,Steveston Paramount Electrical and Water Underground Services,Invitation to Qualify,Fisheries and Oceans Canada,"Sep 25, 2024","Oct 10, 2024",OPEN,https://theijf.org/procurement/30006111
Federal,"Shoreline Protection and containment cell upgrade, Botsford, New-Brunswick",Request for Proposal,Fisheries and Oceans Canada,"Sep 11, 2024","Oct 3, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006087
Federal,RF Cable,Request for Proposal,Fisheries and Oceans Canada,"Sep 10, 2024","Sep 25, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30006089
Federal,F3731-240018 Newport - Harbour Revitalization - Phase 2,Request for Proposal,Fisheries and Oceans Canada,"Sep 17, 2024","Oct 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4761391959
Federal,F1571-240203 –  Steel Breakwater Catamaran,Request for Proposal,Fisheries and Oceans Canada,"Aug 22, 2024","Sep 26, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4681962448
Federal,Necropsy of Marine Animals in DFO Pacific Region,Request for Proposal,Fisheries and Oceans Canada,"Sep 23, 2024","Oct 18, 2024",OPEN,https://theijf.org/procurement/30005794
Federal,"ST. MARY’S RIVER TOWER REPLACEMENT SAILORS ENCAMPMENT RANGE (LL5414, LL5415)",Request for Proposal,Fisheries and Oceans Canada,"Sep 17, 2024","Oct 2, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005469a
Federal,"ST. MARY’S RIVER TOWER REPLACEMENT SAILORS ENCAMPMENT RANGE AND STRIBLING POINT RANGE (LL5414, LL5415, LL5416, LL5417)",Invitation to Qualify,Fisheries and Oceans Canada,"May 16, 2024","May 31, 2024",CANCELLED,https://theijf.org/procurement/30005469
Federal,CCGS Samuel Risley Fire system inspection,Request for Proposal,Fisheries and Oceans Canada,"Sep 23, 2024","Oct 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/f2599-240190_a
Federal,FP859-240390 - Silent Partner Vehicle Partitions,Request for Proposal,Fisheries and Oceans Canada,"Aug 26, 2024","Sep 23, 2024",OPEN,https://theijf.org/procurement/ws4749705094
Federal,"Anchor Blocks Installation, Entry Island, QC",Request for Proposal,Fisheries and Oceans Canada,"Aug 27, 2024","Sep 20, 2024",CLOSED,https://theijf.org/procurement/30005979a
Federal,TBIPS - SAP Professional Services,Request for Proposal,Fisheries and Oceans Canada,"Sep 19, 2024","Oct 21, 2024",OPEN,https://theijf.org/procurement/30005633
Federal,Dacon Rescue Scoops - DSS Protection,Advance Contract Award Notice,Fisheries and Oceans Canada,"Sep 20, 2024","Oct 7, 2024",OPEN,https://theijf.org/procurement/f5411-240101_a
Federal,Rivière-au-Renard - Gaspésie - Refurbishment of cathodic protection components,Request for Proposal,Fisheries and Oceans Canada,"Sep 9, 2024","Sep 25, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006051
Federal,"Replacement of flexible concrete mat in Beauharnois, QC",Request for Proposal,Fisheries and Oceans Canada,"Aug 23, 2024","Sep 19, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005909
Federal,Pruning to ensure the visibility of the Lavaltrie range,Request for Proposal,Fisheries and Oceans Canada,"Sep 18, 2024","Oct 3, 2024",OPEN,https://theijf.org/procurement/30005907
Federal,"Floating Wharves Construction and Installation, Finlay Point (Inverness County), NS",Request for Proposal,Fisheries and Oceans Canada,"Sep 13, 2024","Oct 1, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006129
Federal,Provision of Hydrographic/Bathymetric production services.,Request for Supply Arrangement,Fisheries and Oceans Canada,"Aug 29, 2024","Oct 1, 2024",OPEN,https://theijf.org/procurement/30004518
Federal,"F6140-240364 - ITT - DFO Wharf Reconstruction Phase III - Grand Banks, Newfoundland",Invitation to Qualify,Fisheries and Oceans Canada,"Sep 9, 2024","Sep 25, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4745735324
Federal,F3731-240020-Waterfront wharft construction -Iles-de-la-Madeleine,Request for Proposal,Fisheries and Oceans Canada,"Sep 16, 2024","Oct 11, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4784937360
Federal,AToN: Anchors and Sinkers,Request for Proposal,Fisheries and Oceans Canada,"Aug 12, 2024","Oct 7, 2024",OPEN,https://theijf.org/procurement/f7047-230003_a
Federal,"Ammonia Condenser Replacement, Port au Choix Bait Depot, NL",Invitation to Qualify,Fisheries and Oceans Canada,"Sep 16, 2024","Oct 2, 2024",OPEN,https://theijf.org/procurement/30006035
Federal,Lower Montague Slip Reconstruction,Request for Proposal,Fisheries and Oceans Canada,"Aug 29, 2024","Sep 16, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30006038
Federal,"Launch Ramp Reconstruction 2024– Balsam Bay, Manitoba (MB)",Request for Proposal,Fisheries and Oceans Canada,"Sep 13, 2024","Oct 1, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006090a
Federal,"Reconstruction de la rampe de mise à l’eau, 2024 – Baie de Balsam, lac Winnipeg, Manitoba (MB)",Request for Proposal,Fisheries and Oceans Canada,"Sep 12, 2024","Sep 30, 2024",CANCELLED,https://theijf.org/procurement/30006090
Federal,Snow Removal and Ice Control at Stephenville Base,Request for Proposal,Fisheries and Oceans Canada,"Sep 12, 2024","Sep 27, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006011
Federal,F1007-230056 - Deep Rated Acoustic Tracking System,Request for Proposal,Fisheries and Oceans Canada,"Sep 10, 2024","Oct 1, 2024",OPEN,https://theijf.org/procurement/ws4472938229
Federal,Analysis of Water Samples from the Experimental Lakes Area,Request for Proposal,Fisheries and Oceans Canada,"Aug 27, 2024","Sep 11, 2024",OPEN,https://theijf.org/procurement/30005921
Federal,F1700-240375 – Phase 2 – Institute of Ocean Sciences (IOS) Roof Remediation,Invitation to Qualify,Fisheries and Oceans Canada,"Sep 5, 2024","Sep 26, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4712375248
Federal,Taxonomic Analysis of  Marine and Estuarine Micro and  Macrofauna Samples,Request for Standing Offer,Fisheries and Oceans Canada,"Aug 14, 2024","Sep 9, 2024",CLOSED,https://theijf.org/procurement/30005312
Federal,F1700-240359 PSEC - Facility Repairs Phase 1 ITQ.,Invitation to Qualify,Fisheries and Oceans Canada,"Sep 8, 2024","Sep 24, 2024",OPEN,https://theijf.org/procurement/ws4768366805
Federal,Parry Sound Safety Repairs,Invitation to Qualify,Fisheries and Oceans Canada,"Sep 5, 2024","Sep 20, 2024",OPEN,https://theijf.org/procurement/30006114
Federal,"Fence Replacement, Canso Canal",Request for Proposal,Fisheries and Oceans Canada,"Sep 4, 2024","Sep 20, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005993
Federal,Logistical support for engagements related to the Southampton Island Area of Interest,Advance Contract Award Notice,Fisheries and Oceans Canada,"Sep 4, 2024","Sep 19, 2024",OPEN,https://theijf.org/procurement/30005944
Federal,"Hecla, MB – Float replacement",Invitation to Qualify,Fisheries and Oceans Canada,"Sep 4, 2024","Sep 18, 2024",OPEN,https://theijf.org/procurement/30006076
Federal,RFP 30005881B - ATL PEI Skid Steer - SA E60HS-19BCKHA - CW2253090,Request for Proposal,Fisheries and Oceans Canada,"Aug 28, 2024","Sep 4, 2024",CLOSED,https://theijf.org/procurement/30005881b
Federal,"F6879-243507 ITQ - Building Envelope Revitalization for CCG SAR (Burgeo, NL)",Request for Proposal,Fisheries and Oceans Canada,"Aug 30, 2024","Sep 17, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4760895567
Federal,EE517-241437 Cleaning - Quebec Base,Request for Proposal,Fisheries and Oceans Canada,"Aug 7, 2024","Sep 12, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4637362476
Federal,"Technical, Engineering and Maintenance Services",Request for Proposal,Fisheries and Oceans Canada,"Aug 19, 2024","Sep 17, 2024",OPEN,https://theijf.org/procurement/30005726
Federal,Gros Cap Launch Ramp Replacement,Invitation to Qualify,Fisheries and Oceans Canada,"Aug 29, 2024","Sep 16, 2024",OPEN,https://theijf.org/procurement/30006014
Federal,F1700-230711 - Diesel Fuel Tanks,Request for Proposal,Fisheries and Oceans Canada,"Jul 25, 2024","Sep 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4409112666
Federal,"Bay of Islands SAR Project - Corner Brook, NL",Invitation to Qualify,Fisheries and Oceans Canada,"Aug 12, 2024","Aug 28, 2024",CLOSED,https://theijf.org/procurement/30005938
Federal,RFP 30005881 - ATL PEI Skid Steer - SA E60HS-19BCKHA - CW2253090,Request for Proposal,Fisheries and Oceans Canada,"Aug 22, 2024","Aug 28, 2024",CANCELLED,https://theijf.org/procurement/30005881
Federal,"Wheatley Maintenance Dredging, ON",Invitation to Qualify,Fisheries and Oceans Canada,"Aug 9, 2024","Aug 27, 2024",CLOSED,https://theijf.org/procurement/30006015
Federal,ACAN F2905-24009 LabSTAF Portable Phytoplankton Productivity System,Advance Contract Award Notice,Fisheries and Oceans Canada,"Aug 26, 2024","Sep 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4750036525
Federal,"Anchor Blocks Installation, Entry Island, QC",Request for Proposal,Fisheries and Oceans Canada,"Aug 23, 2024","Sep 10, 2024",CANCELLED,https://theijf.org/procurement/30005979
Federal,F3731-240019 - Repair of the main breakwater of the Etang-du-Nord,Request for Proposal,Fisheries and Oceans Canada,"Aug 16, 2024","Sep 12, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4739487046
Federal,"Plant Wharf 404 Reconstruction Port au Choix, NL",Invitation to Qualify,Fisheries and Oceans Canada,"Aug 8, 2024","Aug 22, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005988
Federal,"ITT-F6140-240233-Harbour Development – Lark Harbour, NL",Invitation to Qualify,Fisheries and Oceans Canada,"Aug 21, 2024","Sep 11, 2024",OPEN,https://theijf.org/procurement/ws4689902852
Federal,F1564-250001 - Liquid Fertilizer,Request for Proposal,Fisheries and Oceans Canada,"Jun 20, 2024","Aug 21, 2024",CLOSED,https://theijf.org/procurement/ws4423258686
Federal,Removal and disposal of the wreck of the schooner “Ville de Vanier’’,Request for Proposal,Fisheries and Oceans Canada,"Aug 6, 2024","Aug 21, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005978
Federal,F1782-24C022A - CCGS Gordon Reid Alongside Refit,Request for Proposal,Fisheries and Oceans Canada,"Jul 26, 2024","Oct 2, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4677772670
Federal,"F6140-240364 - ITQ - DFO Wharf Reconstruction Phase III - Grand Banks, NL",Invitation to Qualify,Fisheries and Oceans Canada,"Aug 20, 2024","Sep 5, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4745735324
Federal,F5284-230628 Plasma Asher,Request for Proposal,Fisheries and Oceans Canada,"Aug 7, 2024","Sep 4, 2024",OPEN,https://theijf.org/procurement/ws4657557578
Federal,F1700-240244 Upper Fraser River Conservation Hatchery - Earthworks and Utilities,Invitation to Qualify,Fisheries and Oceans Canada,"Aug 19, 2024","Sep 9, 2024",OPEN,https://theijf.org/procurement/ws4737797611
Federal,Media Training Services,Request for Proposal,Fisheries and Oceans Canada,"Jul 25, 2024","Aug 19, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005915
Federal,Commercial Off the Shelf Ice Lanterns Retender,Request for Standing Offer,Fisheries and Oceans Canada,"Aug 16, 2024","Aug 26, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4451971904
Federal,"Okeover Electrical Reconstruction, Powell River, British Columbia",Invitation to Qualify,Fisheries and Oceans Canada,"Aug 15, 2024","Sep 3, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005928
Federal,"Floating Dock Reconstruction L’Anse au Loup, Newfoundland and Labrador",Invitation to Qualify,Fisheries and Oceans Canada,"Jul 30, 2024","Aug 14, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005974
Federal,Removal and Deconstruction of the Vessel “La Grande Hermine”,Request for Proposal,Fisheries and Oceans Canada,"Jul 29, 2024","Aug 19, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005995
Federal,F7044-250070 - Former CCGs Bartlett - Vessel Disposal,Request for Proposal,Fisheries and Oceans Canada,"Jun 17, 2024","Oct 31, 2024",OPEN,https://theijf.org/procurement/ws4565031895
Federal,18 ft. Cube Van Cargo with Hydraulic lift,Request for Proposal,Fisheries and Oceans Canada,"Aug 11, 2024","Sep 20, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4693683463
Federal,F6088-230865 - NISO - Environmental DNA Analysis,Request for Standing Offer,Fisheries and Oceans Canada,"Aug 12, 2024","Sep 9, 2024",OPEN,https://theijf.org/procurement/ws4681515898
Federal,Janitorial Services at Prescott Canadian Coast Guard Base.,Request for Proposal,Fisheries and Oceans Canada,"Aug 12, 2024","Sep 6, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005759
Federal,F3732-260064 Rotary Wing Drones with Camera,Request for Proposal,Fisheries and Oceans Canada,"Aug 9, 2024","Sep 6, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4728472936
Federal,Bulk Oil Removal Operations of the USAT Brigadier General M.G. Zalinski”,Request for Proposal,Fisheries and Oceans Canada,"Aug 8, 2024","Aug 19, 2024",OPEN,https://theijf.org/procurement/30006016
Federal,"Janitorial Services – CCGC Sydney, N.S.",Request for Proposal,Fisheries and Oceans Canada,"May 28, 2024","Aug 7, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30004075
Federal,AToN: Mooring Hardware,Request for Proposal,Fisheries and Oceans Canada,"Jul 23, 2024","Sep 10, 2024",OPEN,https://theijf.org/procurement/f7047-230001_a
Federal,F521A-230719 - Travel Trailer,Request for Proposal,Fisheries and Oceans Canada,"Jul 18, 2024","Aug 20, 2024",OPEN,https://theijf.org/procurement/ws4496627826
Federal,F6140-240219 - Floating Dock and Slipway Reconstruction,Request for Proposal,Fisheries and Oceans Canada,"Aug 2, 2024","Aug 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4704058627
Federal,"Standing Offer for Engineering Services for New Brunswick, Nova Scotia and Prince Edward Island Regions",Request for Standing Offer,Fisheries and Oceans Canada,"Jul 23, 2024","Aug 16, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005758
Federal,"Shoreline Protection - Phase II - Harbour Grace, NL",Invitation to Qualify,Fisheries and Oceans Canada,"Jul 18, 2024","Aug 2, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005929
Federal,"Development, Sampling, and Analysis of Nanoplastics on the North Shore of Quebec",Request for Proposal,Fisheries and Oceans Canada,"Jul 10, 2024","Jul 31, 2024",CLOSED,https://theijf.org/procurement/30005646
Federal,"EE520-241296 - Virtual Platform Development, Banc-des-Américains",Request for Proposal,Fisheries and Oceans Canada,"Jul 29, 2024","Sep 3, 2024",OPEN,https://theijf.org/procurement/ws4544287136
Federal,F1700-240375 – Phase 1 – Institute of Ocean Sciences (IOS) Roof Remediation,Invitation to Qualify,Fisheries and Oceans Canada,"Jul 30, 2024","Aug 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4712375248
Federal,L’Étang-du-Nord – Manufacturing and Delivery of Dolosse and Ballast Stones,Request for Proposal,Fisheries and Oceans Canada,"Jul 30, 2024","Aug 14, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005990
Federal,F3063-24EB01_Radio Communication Equipment - RFP,Request for Proposal,Fisheries and Oceans Canada,"Jun 27, 2024","Jul 31, 2024",OPEN,https://theijf.org/procurement/ws4645541226
Federal,Galaxy VS UPS Procurement,Request for Proposal,Fisheries and Oceans Canada,"Jul 19, 2024","Aug 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005764
Federal,Program Governance Services for DFO Pacific Region,Request for Proposal,Fisheries and Oceans Canada,"Jul 23, 2024","Aug 14, 2024",OPEN,https://theijf.org/procurement/30005783
