region,name,type,buyer,open_date,close_date,status,link
Federal,Weather Tight Marine Doors,,Fisheries and Oceans Canada,"Jan 27, 2021","Feb 11, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6855-210007_a
Federal,Portable three phase power quality analyzer and a quadrature power supply,,Fisheries and Oceans Canada,"Jan 26, 2021","Feb 10, 2021",CLOSED,https://theijf.org/procurement/fp802-200289
Federal,"Draperies for Beds, Windows, Portholes, and Doors of Cabins and Rooms on the Amundsen Ship",,Fisheries and Oceans Canada,"Jan 22, 2021","Feb 10, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f3756-20f485_a
Federal,"Roofing Remediation, Stage 1",,Fisheries and Oceans Canada,"Jan 14, 2021","Feb 9, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f1737-200109_a
Federal,"Tower, Network Card, and Monitoring probe",,Fisheries and Oceans Canada,"Jan 25, 2021","Feb 9, 2021",CLOSED,https://theijf.org/procurement/fp802-200255
Federal,Fabrication of two [2] aluminum lighthouse frames,,Fisheries and Oceans Canada,"Jan 19, 2021","Feb 8, 2021","CLOSED, AWARDED",https://theijf.org/procurement/fp802-200236
Federal,CCGS S.W. Grenfell - Cargo Hatch,,Fisheries and Oceans Canada,"Jan 4, 2021","Feb 5, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f7049-200095_a
Federal,NSFRV RFID Deck Equipment,,Fisheries and Oceans Canada,"Dec 18, 2020","Feb 5, 2021",CLOSED,https://theijf.org/procurement/f7013-200032_d
Federal,Carbon footprint analysis of five salmonid aquaculture technologies,,Fisheries and Oceans Canada,"Dec 24, 2020","Feb 5, 2021","CLOSED, AWARDED",https://theijf.org/procurement/fp802-210006
Federal,CCGS J.P. Tully - Alongside Refit,,Fisheries and Oceans Canada,"Dec 16, 2020","Feb 4, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f1782-20c227_a
Federal,Cancelled-F7048-190097/A,,Fisheries and Oceans Canada,"Jan 5, 2021","Feb 4, 2021",CANCELLED,https://theijf.org/procurement/f7048-190097_a
Federal,LAUNDRY AND DRY CLEANING SERVICES,,Fisheries and Oceans Canada,"Jan 13, 2021","Feb 4, 2021","CLOSED, AWARDED",https://theijf.org/procurement/fp802-200173_a
Federal,UPGRADING ACCES LEVEL 2 - IML,,Fisheries and Oceans Canada,"Dec 10, 2020","Feb 4, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f3766-190223_a
Federal,Pro-services Framework for Modeling Cumulative Impacts,,Fisheries and Oceans Canada,"Jan 28, 2021","Feb 3, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f2402-200135_a
Federal,Benthic Invertebrate and sediments analysis RFSO,,Fisheries and Oceans Canada,"Dec 24, 2020","Feb 3, 2021",CLOSED,https://theijf.org/procurement/f5211-190696
Federal,eDNA Analyses – RFSO,,Fisheries and Oceans Canada,"Dec 24, 2020","Feb 3, 2021",CLOSED,https://theijf.org/procurement/f5211-190695
Federal,Acquisition of a New Single Beam Echo Sounder,,Fisheries and Oceans Canada,"Jan 18, 2021","Feb 2, 2021",CLOSED,https://theijf.org/procurement/fp802-200219
Federal,Standing Offer-DNA Extraction DFO,,Fisheries and Oceans Canada,"Dec 22, 2020","Feb 2, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6088-200021_a
Federal,"Harbour Improvements, Skinner’s Cove, Pictou Co., NS",,Fisheries and Oceans Canada,"Jan 15, 2021","Feb 1, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f5211-210016
Federal,Small Vessel Navigation Equipment,,Fisheries and Oceans Canada,"Nov 30, 2020","Jan 29, 2021",CLOSED,https://theijf.org/procurement/f7048-180128_a
Federal,Yukon River Chinook Biological Escapement Goals,,Fisheries and Oceans Canada,"Jan 14, 2021","Jan 29, 2021",CLOSED,https://theijf.org/procurement/f5211-200528
Federal,Gibsons Wharf Reconstruction,,Fisheries and Oceans Canada,"Dec 17, 2020","Jan 28, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f1571-208000_a
Federal,Technical Support for Maximo Asset Management Systems,,Fisheries and Oceans Canada,"Jan 13, 2021","Jan 28, 2021",CLOSED,https://theijf.org/procurement/fp802-200198
Federal,Echo Sounder,,Fisheries and Oceans Canada,"Jan 12, 2021","Jan 28, 2021",CLOSED,https://theijf.org/procurement/f4751-200016_a
Federal,Leonard J Cowley Dry-Dockimg 2021,,Fisheries and Oceans Canada,"Dec 10, 2020","Jan 28, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6855-201428_a
Federal,Cancelled-F2402-200114/A,,Fisheries and Oceans Canada,"Oct 29, 2020","Nov 24, 2020",CANCELLED,https://theijf.org/procurement/f2402-200114_a
Federal,EREP - Offloading Pumps,,Fisheries and Oceans Canada,"Dec 16, 2020","Jan 27, 2021",CLOSED,https://theijf.org/procurement/f7047-200139_a
Federal,Refit Winter 20-21 - CCGV Amundsen,,Fisheries and Oceans Canada,"Dec 16, 2020","Jan 27, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f3065-202310_a
Federal,Sector Lights/Lanterns,,Fisheries and Oceans Canada,"Dec 22, 2020","Jan 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f3051-200004_a
Federal,COMPLETE EXAMINATIONS OF TWO PROPELLER SHAFTS,,Fisheries and Oceans Canada,"Dec 30, 2020","Jan 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f7044-200244_a
Federal,Underwater Camera System,,Fisheries and Oceans Canada,"Jan 7, 2021","Jan 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f4765-200006_b
Federal,Technical and project management services on an “as and when” requested basis on behalf of Fisheries and Oceans Canada (DFO) to support environmental incident response and recovery.,,Fisheries and Oceans Canada,"Nov 18, 2020","Jan 26, 2021",CLOSED,https://theijf.org/procurement/f5211-200171
Federal,Snowmobiles,,Fisheries and Oceans Canada,"Jan 11, 2021","Jan 26, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f4637-200004_a
Federal,Laboratory Supplies,,Fisheries and Oceans Canada,"Dec 17, 2020","Jan 26, 2021",CLOSED,https://theijf.org/procurement/f5211-200465
Federal,20 small RPAS Systems,,Fisheries and Oceans Canada,"Dec 9, 2020","Jan 25, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f7054-202010_a
Federal,"Supply, install and maintain First Aid Kits at their Canadian Coast Guard College in Cape Breton",Advance Contract Award Notice,Fisheries and Oceans Canada,"Jan 11, 2021","Jan 25, 2021","CLOSED, AWARDED",https://theijf.org/procurement/fp802-200160
Federal,Robotic Pipette Tips,,Fisheries and Oceans Canada,"Dec 16, 2020","Jan 25, 2021",CLOSED,https://theijf.org/procurement/f5211-200464
Federal,Pressure Treated Wood,,Fisheries and Oceans Canada,"Jan 6, 2021","Jan 22, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f2563-190043_c
Federal,Marco Pot Line Hauler,,Fisheries and Oceans Canada,"Dec 17, 2020","Jan 22, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f7044-200170_a
Federal,CCGS Grenfell - Sewage Treatment Plant,,Fisheries and Oceans Canada,"Dec 11, 2020","Jan 21, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f7049-200100_a
Federal,"Autonomous Camera Systems, Winnipeg, Manitoba",,Fisheries and Oceans Canada,"Jan 5, 2021","Jan 21, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f2402-200155_a
Federal,CCGS Alfred Needler Dry Docking,,Fisheries and Oceans Canada,"Dec 11, 2020","Jan 21, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f5561-201259_a
Federal,Propulsion Trains for CCG MLB East of Canada,Advance Contract Award Notice,Fisheries and Oceans Canada,"Dec 11, 2020","Jan 20, 2021",CLOSED,https://theijf.org/procurement/f7049-200039_a
Federal,Propulsion Trains for CCG MLB West of Canada,Advance Contract Award Notice,Fisheries and Oceans Canada,"Dec 11, 2020","Jan 20, 2021",CLOSED,https://theijf.org/procurement/f7049-200039_b
Federal,CCG Seymour Narrows New Radar Communications Facility,,Fisheries and Oceans Canada,"Dec 8, 2020","Jan 19, 2021",CLOSED,https://theijf.org/procurement/f1705-200125_a
Federal,Cancelled-F5211-200375,,Fisheries and Oceans Canada,"Dec 9, 2020","Jan 19, 2021",CANCELLED,https://theijf.org/procurement/f5211-200375
Federal,"Analyze tissue samples from fish muscle, plants, macroinvertebrates and phytoplankton/periphyton (GFF) samples for stable carbon and nitrogen isotopes",,Fisheries and Oceans Canada,"Dec 21, 2020","Jan 19, 2021",CLOSED,https://theijf.org/procurement/f5211-200494
Federal,Workbenches SOA,,Fisheries and Oceans Canada,"Nov 20, 2020","Jan 19, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f5540-201015_a
Federal,CCGS S.W. Grenfell - Dry Docking,,Fisheries and Oceans Canada,"Nov 5, 2020","Jan 18, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f1782-19c019_a
Federal,Conservation & Protection - E-Learning Management Solution,Advance Contract Award Notice,Fisheries and Oceans Canada,"Dec 9, 2020","Jan 18, 2021",CLOSED,https://theijf.org/procurement/f5211-200426
Federal,Cancelled-F7044-200169/A,,Fisheries and Oceans Canada,"Dec 9, 2020","Dec 23, 2020",CANCELLED,https://theijf.org/procurement/f7044-200169_a
Federal,Mezzanine,,Fisheries and Oceans Canada,"Dec 15, 2020","Jan 14, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f3748-20bt01_a
Federal,Operational systems analyst for incident response tools,,Fisheries and Oceans Canada,"Dec 24, 2020","Jan 14, 2021","CLOSED, AWARDED",https://theijf.org/procurement/fp802-200241
Federal,General Maintenance Services for the Canadian Coast Guard College (CCG),,Fisheries and Oceans Canada,"Nov 19, 2020","Jan 14, 2021",CLOSED,https://theijf.org/procurement/f5211-200336
Federal,Night Vision Goggles,,Fisheries and Oceans Canada,"Dec 9, 2020","Jan 14, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6100-200029_a
Federal,Chaluts à perches,,Fisheries and Oceans Canada,"Dec 18, 2020","Jan 13, 2021",CLOSED,https://theijf.org/procurement/f3710-205050_b
Federal,Trawls with Benthic Doors,,Fisheries and Oceans Canada,"Dec 21, 2020","Jan 13, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f3710-205051_b
Federal,Cancelled-F7028-190061/A,,Fisheries and Oceans Canada,"Nov 13, 2020","Dec 11, 2020",CANCELLED,https://theijf.org/procurement/f7028-190061_a
Federal,Purfleet Point Range,,Fisheries and Oceans Canada,"Dec 7, 2020","Jan 12, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f1705-200162_a
Federal,Heavy Lift Helicopter Services - BC Canada,,Fisheries and Oceans Canada,"Dec 8, 2020","Jan 12, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f1705-190028_a
Federal,"Trailer, Pintle",,Fisheries and Oceans Canada,"Dec 18, 2020","Jan 12, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f7047-200180_a
Federal,Crab Gear,,Fisheries and Oceans Canada,"Dec 18, 2020","Jan 12, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6087-200012_a
Federal,Front-End Loader Requirement,,Fisheries and Oceans Canada,"Dec 17, 2020","Jan 7, 2021","CLOSED, AWARDED",https://theijf.org/procurement/fp802-200249
Federal,Four (4) Post Racks,,Fisheries and Oceans Canada,"Dec 18, 2020","Jan 7, 2021","CLOSED, AWARDED",https://theijf.org/procurement/fp802-200250
Federal,Restoration of Building F at Prescott Base,,Fisheries and Oceans Canada,"Dec 9, 2020","Jan 7, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f5211-200510
Federal,Propane CCG South Side Road,,Fisheries and Oceans Canada,"Dec 22, 2020","Jan 7, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6879-203076_a
Federal,RISO-Campelen 1800 Survey Trawl DFO,,Fisheries and Oceans Canada,"Nov 23, 2020","Jan 7, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6070-200013_a
Federal,Remotely Operated Vehicles,,Fisheries and Oceans Canada,"Nov 24, 2020","Jan 6, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f7044-200108_b
Federal,Defining the Risk of Grounding and Collision In Canada Major Ports,,Fisheries and Oceans Canada,"Nov 27, 2020","Jan 6, 2021",CLOSED,https://theijf.org/procurement/f5211-210007
Federal,Liquid Chromatography - Mass Spectr,,Fisheries and Oceans Canada,"Dec 7, 2020","Jan 5, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f2402-200094_b
Federal,LAUNDRY AND DRY CLEANING SERVICES,,Fisheries and Oceans Canada,"Nov 23, 2020","Jan 5, 2021",CLOSED,https://theijf.org/procurement/fp802-200173
Federal,Road Salt-CCG Southside Base,,Fisheries and Oceans Canada,"Dec 8, 2020","Jan 5, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f6879-205014_a
Federal,Medium Truck,,Fisheries and Oceans Canada,"Nov 24, 2020","Jan 4, 2021","CLOSED, AWARDED",https://theijf.org/procurement/f2553-200017_a
Federal,"Tug and Barge Support Services, Bligh Island",,Fisheries and Oceans Canada,"Dec 31, 2020","Jan 4, 2021",CLOSED,https://theijf.org/procurement/f1802-200076
Federal,EREP: DECONTAMINATION SYSTEM,,Fisheries and Oceans Canada,"Nov 30, 2020","Dec 30, 2020",CLOSED,https://theijf.org/procurement/f7047-200024_a
Federal,Autonomous Underwater Vehicle,Advance Contract Award Notice,Fisheries and Oceans Canada,"Dec 9, 2020","Dec 30, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f2905-200031_a
Federal,Histology Stainer,,Fisheries and Oceans Canada,"Nov 20, 2020","Dec 30, 2020",CLOSED,https://theijf.org/procurement/f5211-200437
Federal,EREP: Frac Tanks,,Fisheries and Oceans Canada,"Dec 2, 2020","Dec 29, 2020",CLOSED,https://theijf.org/procurement/f7047-200138_a
Federal,Experimental Investigation of Downstream Migrating Fish over Spillways using High-Speed Particle Image Velocimetry,Advance Contract Award Notice,Fisheries and Oceans Canada,"Dec 11, 2020","Dec 29, 2020",CLOSED,https://theijf.org/procurement/f5211-200538
Federal,CCGS Charles - Alongside Refit,,Fisheries and Oceans Canada,"Dec 4, 2020","Dec 23, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1782-20c143_a
Federal,Time Servers - NMEA 0183 to NTP,,Fisheries and Oceans Canada,"Dec 2, 2020","Dec 22, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f7048-200077_a
Federal,Victoria CCG Stores Warehouse Recladding,,Fisheries and Oceans Canada,"Nov 12, 2020","Dec 22, 2020",CLOSED,https://theijf.org/procurement/f5211-200260
Federal,Laboratory analysis on buoy lanterns,,Fisheries and Oceans Canada,"Nov 17, 2020","Dec 21, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f7047-200097_a
Federal,Cancelled-F3710-205051/A,,Fisheries and Oceans Canada,"Nov 19, 2020","Dec 8, 2020",CANCELLED,https://theijf.org/procurement/f3710-205051_a
Federal,"Satellite Imagery Reader, Winnipeg, Manitoba",,Fisheries and Oceans Canada,"Nov 17, 2020","Dec 17, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f2402-200136_a
Federal,CCGS LEIM WINTER SHIP REFIT - 2021,,Fisheries and Oceans Canada,"Oct 29, 2020","Dec 17, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f3065-202601_a
Federal,NMSO - Plastic Buoys,,Fisheries and Oceans Canada,"Nov 26, 2020","Dec 17, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f7047-200134_a
Federal,Underwater Camera System,,Fisheries and Oceans Canada,"Dec 2, 2020","Dec 17, 2020",CLOSED,https://theijf.org/procurement/f4765-200006_a
Federal,CCGS Cape Roger - Valve Manifolds,,Fisheries and Oceans Canada,"Oct 21, 2020","Dec 17, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f6855-201353_a
Federal,LED Range Lights-DFO,,Fisheries and Oceans Canada,"Dec 1, 2020","Dec 17, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f6839-205542_a
Federal,Cancelled-F3710-205050/A,,Fisheries and Oceans Canada,"Nov 19, 2020","Dec 9, 2020",CANCELLED,https://theijf.org/procurement/f3710-205050_a
Federal,CCGS S.W. Laurier - Alongside Refit,,Fisheries and Oceans Canada,"Nov 30, 2020","Dec 16, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1782-20c224_a
Federal,Letter Of Interest For Supplying Gear Tags for Fisheries and Oceans Canada,,Fisheries and Oceans Canada,"Dec 2, 2020","Dec 16, 2020",CLOSED,https://theijf.org/procurement/f5211-200550
Federal,DFO Science - Collection of Seals in Offshore Waters off Southern Labrador,,Fisheries and Oceans Canada,"Nov 26, 2020","Dec 15, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f6096-200006_a
Federal,DFO Science - Collection of Seals in Offshore Waters off Northeast Newfoundland,,Fisheries and Oceans Canada,"Nov 26, 2020","Dec 15, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f6096-200007_a
Federal,CCGS Tanu - Alongside Refit,,Fisheries and Oceans Canada,"Nov 20, 2020","Dec 11, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1782-20c219_a
Federal,Support the development of the future Collaborative Situational Awareness Portal requirements gathering function undertaken at the regional level,,Fisheries and Oceans Canada,"Nov 26, 2019","Dec 11, 2020",CLOSED,https://theijf.org/procurement/fp802-190193
Federal,Vessel Drawing Digitization,,Fisheries and Oceans Canada,"Nov 18, 2020","Dec 10, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f5561-200971_b
Federal,"Engine Overhauls, Parts, & Field service representatives",Advance Contract Award Notice,Fisheries and Oceans Canada,"Nov 24, 2020","Dec 9, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1782-20c217_a
Federal,Cancelled-F7048-190058/A,,Fisheries and Oceans Canada,"Sep 22, 2020","Nov 2, 2020",CANCELLED,https://theijf.org/procurement/f7048-190058_a
Federal,"Port Simpson Dredging, Port Simpson Harbour, Lax Kw'alaams, B.C.",,Fisheries and Oceans Canada,"Nov 9, 2020","Dec 8, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1571-208016_a
Federal,RISO Temperature Probes & Data Loggers,,Fisheries and Oceans Canada,"Nov 6, 2020","Dec 8, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f4750-200004_a
Federal,Biowaste Cook Tank Replacement,,Fisheries and Oceans Canada,"Nov 17, 2020","Dec 8, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f5211-200410
Federal,Waste Management Services,,Fisheries and Oceans Canada,"Nov 19, 2020","Dec 8, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f5561-200922_a
Federal,CCGS Vector - Dry Docking,,Fisheries and Oceans Canada,"Nov 3, 2020","Dec 4, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f1782-20c146_a
Federal,Cancelled-F2402-200094/A,,Fisheries and Oceans Canada,"Sep 29, 2020","Nov 9, 2020",CANCELLED,https://theijf.org/procurement/f2402-200094_a
Federal,Heat Pump  5HP 600V,,Fisheries and Oceans Canada,"Nov 5, 2020","Dec 3, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f3710-195113_a
Federal,"Janitorial Services at the Fisheries and Oceans Canada, Canadian Coast Guard Base at 632 Main St North, Selkirk, Manitoba",,Fisheries and Oceans Canada,"Nov 4, 2020","Dec 3, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f5211-200033a
Federal,Supply Bubble Windows- DFO,,Fisheries and Oceans Canada,"Oct 23, 2020","Dec 3, 2020","CLOSED, AWARDED",https://theijf.org/procurement/f6096-200004_a
