region,name,type,buyer,open_date,close_date,status,link
Federal,Air Traffic Light Gun and Accessories,,National Defence,"Jul 21, 2020","Aug 31, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w8485-216167_a
Federal,SHIPBORNE HVAC AND REFRIGERATION Life Cycle Management Specialist (LCMS),,National Defence,"Jul 31, 2020","Aug 31, 2020",CLOSED,https://theijf.org/procurement/w8482-205886_a
Federal,Service Overhead Doors - Mattawa Plains,,National Defence,"Jul 24, 2020","Aug 31, 2020",CLOSED,https://theijf.org/procurement/w6889-200084_b
Federal,Service Overhead Doors - Main Petawawa,,National Defence,"Jul 24, 2020","Aug 31, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6889-200084_a
Federal,Laundry & Dry Cleaning Service,,National Defence,"Jul 29, 2020","Aug 31, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0107-21em02_a
Federal,Cancelled-W8486-217379/B,,National Defence,"Jun 17, 2020","Aug 31, 2020",CANCELLED,https://theijf.org/procurement/w8486-217379_b
Federal,General Construction Services SOA,,National Defence,"Jul 27, 2020","Aug 28, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6862-200080_a
Federal,Invitation to Qualify (ITQ) - Identity and Access Management (IdAM) Software Solution,,National Defence,"Jun 22, 2020","Aug 28, 2020",CLOSED,https://theijf.org/procurement/w8474-19ds35_a
Federal,Catering Services/Dispersed Meals,,National Defence,"Jul 24, 2020","Aug 28, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w3659-190004_c
Federal,"TSPS –  Project Costing, Modeling Renewal, and Investment Management Structures Support Services",,National Defence,"Aug 14, 2020","Aug 28, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6369-21-x017
Federal,Cancelled-W6399-17JB60/A,,National Defence,"May 25, 2020","Jun 26, 2020",CANCELLED,https://theijf.org/procurement/w6399-17jb60_a
Federal,Electrical Parts,,National Defence,"Aug 12, 2020","Aug 28, 2020",CLOSED,https://theijf.org/procurement/w847a-210302
Federal,RFSO - Bus rental with driver - Quebec City and Valcartier,,National Defence,"Aug 4, 2020","Aug 27, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0106-20s005_a
Federal,"TBIPS – One (1) GIS Web Mapping Developer, Level 3",,National Defence,"Aug 12, 2020","Aug 27, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6369-21-x021
Federal,Actor and Audience Analysis (AAA) Training,,National Defence,"Jul 10, 2020","Aug 27, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6369-21-x008
Federal,Pest Control,,National Defence,"Jun 29, 2020","Aug 27, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0100-20p010_a
Federal,Cancelled-W0113-20CS02/A,,National Defence,"Jul 21, 2020","Aug 26, 2020",CANCELLED,https://theijf.org/procurement/w0113-20cs02_a
Federal,Training Analytics Solution Services,,National Defence,"Jul 27, 2020","Aug 26, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w3048-19ke42_a
Federal,Flashover Observation System (Simulator),,National Defence,"Jul 17, 2020","Aug 26, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w4938-21003g_a
Federal,MPN25 Radar Spares,,National Defence,"Jul 17, 2020","Aug 26, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w8485-216146_a
Federal,SO Maintenance service repair,,National Defence,"Aug 11, 2020","Aug 26, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0130-19b012_b
Federal,PUMP ROTARY,,National Defence,"Jul 27, 2020","Aug 26, 2020",CLOSED,https://theijf.org/procurement/w8482-207625_a
Federal,"Janitorial Services, Edmonton, Alberta",,National Defence,"Jul 17, 2020","Aug 25, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w684e-19es31_a
Federal,Laundry Services,,National Defence,"Jun 17, 2020","Aug 25, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w168a-20mk01_a
Federal,Vehicle System Maintenance,,National Defence,"Jul 31, 2020","Aug 25, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w3666-20h047_b
Federal,Vehicle Maintenance and Repairs,,National Defence,"Jul 16, 2020","Aug 25, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w168a-19mk07_a
Federal,Numerical modelling and simulations,,National Defence,"Jul 27, 2020","Aug 25, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w7701-196952_a
Federal,Scaffolding/Staging Installation,,National Defence,"Jul 17, 2020","Aug 25, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w3554-206290_a
Federal,Electrical Supplies,,National Defence,"Aug 12, 2020","Aug 25, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w2037-21-0018_b
Federal,Tractor Trailer Training,,National Defence,"Jul 31, 2020","Aug 24, 2020",CLOSED,https://theijf.org/procurement/w0113-20cs03_a
Federal,HLVW Trunnions,,National Defence,"Jun 23, 2020","Aug 24, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w8486-217411_a
Federal,Defining the Right Narrative for Land Power at Departmental Level,,National Defence,"Aug 3, 2020","Aug 21, 2020",CLOSED,https://theijf.org/procurement/w3372-6000514559
Federal,Rental of construction site equipment,,National Defence,"Jun 4, 2020","Aug 21, 2020",CLOSED,https://theijf.org/procurement/w0106-20s006_a
Federal,Arti. Intell & Mac. L.R&D Services,,National Defence,"Jun 23, 2020","Aug 21, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w6399-19kh95_b
Federal,TSPS Task Based SA – Senior Integrated Logistic Support Specialist in support of Project Management Office Logistic Vehicle Modernization (PMO LVM),,National Defence,"Aug 7, 2020","Aug 21, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w847l-6000511348
Federal,Salt and Sand Mixtures,,National Defence,"Jul 29, 2020","Aug 20, 2020",CLOSED,https://theijf.org/procurement/w0127-20p004_a
Federal,Portable Sanitation Units,,National Defence,"Jul 20, 2020","Aug 20, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w0142-21x007_a
Federal,HLVW Brake Drum,,National Defence,"Aug 5, 2020","Aug 20, 2020",CLOSED,https://theijf.org/procurement/w8486-217477_a
Federal,Filter Unit Fluid Pressure NSN:4330-21-914-2176 (W8482-217984/B),,National Defence,"Jul 13, 2020","Aug 20, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w8482-217984_b
Federal,Various Grease & Lubricants,,National Defence,"Jul 10, 2020","Aug 20, 2020","CLOSED, AWARDED",https://theijf.org/procurement/w355b-200742_a
