region,name,type,buyer,open_date,close_date,status,link
Federal,Communication Security Equipment,Request for Proposal,National Defence,"Nov 28, 2022","Mar 31, 2025",OPEN,https://theijf.org/procurement/w6399-21ca06_b
Federal,Contractor- Human Infrastructure & Role Players,Request for Proposal,National Defence,"Sep 12, 2022","Mar 31, 2025",OPEN,https://theijf.org/procurement/w3048-20kh16_d
Federal,RCAF-ILS Replacement Project,Request for Information,National Defence,"Jan 29, 2024","Feb 24, 2025",OPEN,https://theijf.org/procurement/w8475-20ils1_c
Federal,Department of National Defence - 2022 Air Transportation Source Lists,Invitation to Tender,National Defence,"Oct 24, 2022","Nov 18, 2024","OPEN, AWARDED",https://theijf.org/procurement/dnd_dspcos_7_-_2022-002
Federal,Department of National Defence - 2022 Freight Forwarding Transportation Source Lists,Invitation to Tender,National Defence,"Oct 21, 2022","Nov 18, 2024","OPEN, AWARDED",https://theijf.org/procurement/dnd_dspcos_7_-_2022-001
Federal,Aircraft Rental for Parachutists,Request for Proposal,National Defence,"Nov 7, 2022","Oct 31, 2024",OPEN,https://theijf.org/procurement/w6399-18ka26_c
Federal,RISO Lumber Supply,Request for Proposal,National Defence,"Sep 26, 2022","Oct 31, 2024","OPEN, AWARDED",https://theijf.org/procurement/w2037-230020_01_a
Federal,RFI for the Voice Communication Switch System - Air Traffic Control,Request for Information,National Defence,"Mar 8, 2024","Oct 30, 2024",OPEN,https://theijf.org/procurement/w8475-245545_a
Federal,Tactical Communications Modernization (TCM) Project.,Request for Information,National Defence,"Jun 7, 2023","Sep 27, 2024",OPEN,https://theijf.org/procurement/w8476-246742_a
Federal,Ground Based Air Defence Qualified Bidders List,Request for Information,National Defence,"Apr 4, 2024","Aug 30, 2024",OPEN,https://theijf.org/procurement/w8476-185732_f
Federal,"Miscellaneous Groceries, Edmonton Garrison",Request for Proposal,National Defence,"Dec 16, 2022","Aug 9, 2024",OPEN,https://theijf.org/procurement/w0127-22p028_a
Federal,The Establishment of a Canadian Surface Combatant (CSC) In-Service Support (ISS) Working Group (CIWG),Request for Information,National Defence,"Apr 24, 2024","Jun 14, 2024",OPEN,https://theijf.org/procurement/ws4546328849
Federal,"W0100-234272 Digital Cable Television Services - CFB Halifax, NS",Request for Proposal,National Defence,"Mar 27, 2024","Jun 6, 2024",OPEN,https://theijf.org/procurement/ws4474146913
Federal,W6899-240136 Asphalt Repairs - Greenwood,Request for Standing Offer,National Defence,"May 7, 2024","Jun 4, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4566482635
Federal,W2037-230020-006 RISO Lumber Supply,Request for Standing Offer,National Defence,"Feb 7, 2024","Jun 4, 2024",OPEN,https://theijf.org/procurement/ws3992640504
Federal,W6570-23020A ADVANCED COMPOSITE REPAIR (ALEO),Request for Proposal,National Defence,"May 5, 2024","May 31, 2024",OPEN,https://theijf.org/procurement/ws4446032471
Federal,W690D-240584 Mechanical works Standing Offer,Request for Standing Offer,National Defence,"Apr 30, 2024","May 29, 2024",OPEN,https://theijf.org/procurement/ws4554456700
Federal,3D Microscope System,Request for Proposal,National Defence,"Apr 17, 2024","May 27, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4465174612
Federal,DEFENCEX Summary of Feedback and Outcomes for RFIs 3-4-5,,National Defence,"May 3, 2024","May 24, 2024",OPEN,https://theijf.org/procurement/ws3189418126
Federal,W0117-250007 Accommodations and Hotel amenities Thunder Bay Ontario,Request for Proposal,National Defence,"Apr 23, 2024","May 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4552028218
Federal,W690D-240699 - Building Automation and Controls Service RFSO,Request for Standing Offer,National Defence,"Apr 29, 2024","May 22, 2024",OPEN,https://theijf.org/procurement/ws4532393830
Federal,Underground Water and Sewer Materials (W6854-240335B) – General Stream,Request for Standing Offer,National Defence,"May 8, 2024","May 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4534804840
Federal,Underground Water and Sewer Materials (W6854-240335B) – PSIB,Request for Standing Offer,National Defence,"May 8, 2024","May 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4534804840
Federal,W6897-240076 - P.O.L. MAINTENANCE AND REPAIR RFSO,Request for Standing Offer,National Defence,"Apr 26, 2024","May 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4511819892
Federal,"Grass Cutting 4 - Gagetown (B, C, D, partial M Zones, Argonaut, WWTP, LV-9, Goan's Orchard, Swift Water)",Request for Proposal,National Defence,"Apr 25, 2024","May 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4556135921
Federal,RFSO - W684H-240203-B - Fence Repairs,Request for Standing Offer,National Defence,"May 2, 2024","May 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4422450036
Federal,W684Q-240504 Low Voltage Electrical Standing Offer,Request for Standing Offer,National Defence,"Apr 11, 2024","May 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4485683053
Federal,W0125-24WR11 Aeromedical Evacuation Course Administrator services,Request for Proposal,National Defence,"Apr 25, 2024","May 20, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4497727530
Federal,W6895-240012-B Gas Sensors and Building Automation Systems Maintenance,Request for Standing Offer,National Defence,"Apr 26, 2024","May 20, 2024",OPEN,https://theijf.org/procurement/ws4483380552
Federal,Self Propelled Howitzer Price and Availability,Request for Information,National Defence,"Apr 25, 2024","May 16, 2024",OPEN,https://theijf.org/procurement/ws4549743544
Federal,W6896-23SO70 - Repairs and Maintenance of Toxic Gas Monitoring systems - RFSO,Request for Standing Offer,National Defence,"Apr 17, 2024","May 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4378552256
Federal,LTV - RFP,Request for Proposal,National Defence,"Apr 19, 2024","May 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8476-246786_c
Federal,Roofing Repairs - Cape Breton,Request for Standing Offer,National Defence,"Apr 17, 2024","May 14, 2024",OPEN,https://theijf.org/procurement/ws4528997654
Federal,"W6896-24SO82 - Auxiliary Power Unit (APU) Inspections, Maintenance, and Repair RFSO",Request for Standing Offer,National Defence,"Apr 19, 2024","May 14, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4426091252
Federal,"RFSO - W6900-25CB05 – Roofing Repairs, Garrison Wainwright, Alberta",Request for Standing Offer,National Defence,"Apr 3, 2024","May 14, 2024",OPEN,https://theijf.org/procurement/ws4513636935
Federal,W0501-24R005 -C Outdoor Building Materials and Prefabricated Seating Equipment - DND Gagetown,Request for Proposal,National Defence,"Apr 18, 2024","May 10, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4388687696
Federal,W6599-240395 Wheel Alignment Machine,Request for Proposal,National Defence,"Apr 17, 2024","May 10, 2024",OPEN,https://theijf.org/procurement/ws4467322090
Federal,"W6898-240670 - Janitorial Services 2, 5 CDSB Gagetown, New Brunswick",Request for Proposal,National Defence,"Mar 28, 2024","May 10, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4495727071
Federal,W0142-24X006 Mobile Aircraft Fire Trainer Services RISO,Request for Standing Offer,National Defence,"Mar 18, 2024","May 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4494462726
Federal,DRAFT RFP Integrated CUAS Phase 2,Request for Information,National Defence,"Apr 4, 2024","May 9, 2024",OPEN,https://theijf.org/procurement/ws4511866041
Federal,Request for Services,Request for Proposal,National Defence,"Apr 23, 2024","May 9, 2024",CLOSED,https://theijf.org/procurement/w3048-25-kr25
Federal,"Rough Terrain, All-Wheel Drive & All-Wheel Steering, Diesel Engine Driven, Sit Down Rider Type Forklift Trucks",Request for Proposal,National Defence,"Mar 20, 2024","May 8, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w8476-226593_b
Federal,W4M00-24C411 - STEAM LINE REPAIRS,Request for Standing Offer,National Defence,"Apr 5, 2024","May 8, 2024","CLOSED, AWARDED",https://theijf.org/procurement/ws4414684759
Federal,"W684H-230132 Janitorial Services HMC Dockyard, NS",Request for Proposal,National Defence,"Mar 20, 2024","May 8, 2024","CLOSED, AWARDED",https://theijf.org/procurement/ws4469760295
Federal,"W2781-23G438 Camp Support Services - BC, AB, SK and MB",Request for Proposal,National Defence,"Apr 12, 2024","May 7, 2024",CLOSED,https://theijf.org/procurement/ws4483701069
Federal,Municipal Sidewalk Tractor with Attachments,Request for Proposal,National Defence,"Feb 29, 2024","May 7, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w8476-246843_a
Federal,Six (6) IM/IT Professionals,Request for Proposal,National Defence,"Apr 8, 2024","May 7, 2024",CLOSED,https://theijf.org/procurement/w6399-24-lq71_a
Federal,"W6897-240077 - Painting Services Standing Offer, Canadian Forces Base  (CFB) Suffield, Ralston, Alberta",Request for Standing Offer,National Defence,"Apr 5, 2024","May 7, 2024","CLOSED, AWARDED",https://theijf.org/procurement/ws4507872635
