region,name,type,buyer,open_date,close_date,status,link
Federal,Security Hardware and Locksmith Services - St. John's CCC,Advance Contract Award Notice,Correctional Service of Canada,"Oct 28, 2024","Nov 13, 2024","OPEN, AWARDED",https://theijf.org/procurement/21207-25-4800028
Federal,Executive search services for Governor in Council (GIC) position: Principal of the Royal Military College of Canada,Request for Proposal,Canadian Defence Academy,"Oct 9, 2024","Oct 28, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w4938-24-003s
Federal,Nanoscale Flow Cytometer,Advance Contract Award Notice,National Research Council Canada,"Oct 10, 2024","Oct 28, 2024","CLOSED, AWARDED",https://theijf.org/procurement/24-58204
Federal,E6QUE-240001 - RMSO - PERIOD 3 - Wood and Construction Materials,Request for Standing Offer,Public Services and Procurement Canada,"Oct 25, 2024","Nov 19, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4422560716
Federal,Supply and Installation of PIVOT BLI High Throughput Instrument,Advance Contract Award Notice,National Research Council Canada,"Oct 10, 2024","Oct 25, 2024","CLOSED, AWARDED",https://theijf.org/procurement/24-58182
Federal,39903-250131_A Bulk Propane and Tank Rental,Request for Proposal,Canadian Food Inspection Agency,"Oct 24, 2024","Nov 12, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4846565244
Federal,Electrical Hardware and Supplies,,,"Oct 24, 2024","Nov 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58201
Federal,EQ754-250451 - Cable Reel,Request for Proposal,Public Services and Procurement Canada,"Sep 3, 2024","Oct 31, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4759129581
Federal,EC015-250833 Tabusintac Gully - Channel Dredging,Request for Proposal,Public Services and Procurement Canada,"Oct 7, 2024","Oct 24, 2024","CLOSED, AWARDED",https://theijf.org/procurement/ws4820468973
Federal,F7049-240097 - CCGS Neocaligus VLE,Request for Proposal,Fisheries and Oceans Canada,"Sep 27, 2024","Oct 28, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4726442133
Federal,Vomitoxin or Deoxynivalenol (DON) Content of Barley Samples - BRANDON Research & Development Centre,Request for Proposal,Agriculture and Agri-Food Canada,"Sep 12, 2024","Oct 23, 2024","CLOSED, AWARDED",https://theijf.org/procurement/01r11-25-123
Federal,NPP – S5079651- THS SA – One (1) Computer Application Support. Temporary Help Services against the Supply Arrangement for the National Capital Region.,Request for Proposal,National Defence,"Oct 10, 2024","Oct 23, 2024","CLOSED, AWARDED",https://theijf.org/procurement/s5079651
Federal,DO NOT RESPOND,Request for Standing Offer,Public Services and Procurement Canada,"Oct 22, 2024","Oct 22, 2024","CLOSED, AWARDED",https://theijf.org/procurement/ws3215601529
Federal,High Volume Medium Duty Cooling Fan,Request for Proposal,Department of the Environment,"Sep 25, 2024","Oct 28, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4769007872
Federal,DO NOT USE,Request for Proposal,Employment and Social Development Canada,"Oct 21, 2024","Oct 21, 2024","CLOSED, AWARDED",https://theijf.org/procurement/ws4714045444
Federal,Rotary chairs,Request for Proposal,,"Oct 15, 2024","Oct 21, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w2282-24-aa045
Federal,EC015-250915 – Winter Maintenance - JC Van Horne Bridge,Request for Proposal,Public Services and Procurement Canada,"Oct 17, 2024","Nov 13, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4828479368
Federal,Aviation Replacement Parts for the Various Aircrafts,Request for Proposal,,"Oct 18, 2024","Oct 23, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8485-258358_a
Federal,NPP – S5106623- THS SA – Two (2) Telecommunications Analyst. Temporary Help Services against the Supply Arrangement for the National Capital Region.,Request for Proposal,National Defence,"Oct 3, 2024","Oct 18, 2024","CLOSED, AWARDED",https://theijf.org/procurement/s5106623
Federal,E60HL-230052-H RFSO Bulk Aviation Fuel 2023-2025,Request for Standing Offer,Public Services and Procurement Canada,"Oct 17, 2024","Nov 13, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws3761283182
Federal,Droplet Digital PCR system,Advance Contract Award Notice,,"Oct 17, 2024","Nov 1, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58208
Federal,"EF937-250760 - Rehaussement de la sécurité des installations au centre de surveillance de l'immigration à Laval, Qué",Request for Proposal,Canada Border Services Agency,"Oct 17, 2024","Oct 31, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4792512200
Federal,EF997-250230 - Redevelopment CATSA - Iles-de-la-Madeleine airport,Request for Proposal,Transport Canada,"Sep 18, 2024","Oct 31, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4790689364
Federal,"24-58181 Diamond Windows, Amendment #1",Request for Proposal,National Research Council Canada,"Oct 7, 2024","Oct 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58181
Federal,W4M00-24C484 Snow Removal Services,Request for Proposal,National Defence,"Oct 3, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4774365504
Federal,Phase 2 EZ899-250573 - Hydro Service Connection Replacement,Invitation to Qualify,Correctional Service of Canada,"Oct 4, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4741585336
Federal,Waterjet cutting table,Request for Proposal,National Research Council Canada,"Oct 7, 2024","Nov 1, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58183
Federal,Three (3) Psychologist TSPS Stream 6.7,Request for Proposal,,"Oct 16, 2024","Oct 30, 2024","OPEN, AWARDED",https://theijf.org/procurement/w0113-25-aa003
Federal,Brand Name Bending Beam Rheometer (BBR) System,Request for Proposal,National Research Council Canada,"Sep 25, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58177
Federal,Canadian Coast Guard’s Marine Communications and Traffic Services Bowen Island Tree Harvesting Services,,Fisheries and Oceans Canada,"Sep 18, 2024","Oct 16, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005838
Federal,EP758-241267 HoC-POU's,Request for Proposal,Public Services and Procurement Canada,"Jun 24, 2024","Jun 24, 2024","CLOSED, AWARDED",https://theijf.org/procurement/ws4511714660
Federal,Halifax Class Spares - Valve,Request for Proposal,National Defence,"Oct 15, 2024","Oct 30, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8482-252976_a
Federal,Elder Services,Advance Contract Award Notice,Correctional Service of Canada,"Sep 26, 2024","Oct 15, 2024","CLOSED, AWARDED",https://theijf.org/procurement/21206-25-4848259
Federal,"F6879-243507 ITT - Building Envelope Revitalization for CCG SAR (Burgeo, NL)",Request for Proposal,Fisheries and Oceans Canada,"Oct 11, 2024","Oct 29, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4760895567
Federal,High-precision U-Pb analysis,Advance Contract Award Notice,Natural Resources Canada,"Oct 11, 2024","Oct 29, 2024","OPEN, AWARDED",https://theijf.org/procurement/nrcan-5000084505
Federal,"EW038-241756 Furniture for ISC Edmonton CAT 1,2,5 Retender",Request for Proposal,Public Services and Procurement Canada,"Sep 4, 2024","Oct 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4426917985
Federal,Sweeper Attachment for Case 621G Wheel Loader,Request for Proposal,Royal Canadian Mounted Police,"Sep 10, 2024","Oct 11, 2024","CLOSED, AWARDED",https://theijf.org/procurement/m5000-25-0013_a
Federal,"E60HL-230020-H- Diesel Fuel, Automotive Gasoline, and Heating Fuel",Request for Standing Offer,Public Services and Procurement Canada,"Oct 10, 2024","Nov 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4006758308
Federal,F3065-240547 – AUTUMN REFIT 2024 CCGS DES GROSEILLIERS,Request for Proposal,Fisheries and Oceans Canada,"Oct 10, 2024","Nov 4, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4821007497
Federal,EP922-241272_C - Generator Feasibility Study - Iqaluit NU,Request for Proposal,Public Services and Procurement Canada,"Oct 10, 2024","Oct 28, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4387495440
Federal,Aviation Replacement Parts for the CC-138 Twin Otter,Request for Proposal,National Defence,"Oct 4, 2024","Oct 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8485-258396_a
Federal,Science equipment - Profilometer,Request for Proposal,Natural Resources Canada,"Oct 9, 2024","Nov 18, 2024","OPEN, AWARDED",https://theijf.org/procurement/nrcan-5000083859
Federal,TBIPS - P.7 Project Coordinator Level 3,Request for Proposal,,"Oct 4, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/w6369-25de13c
Federal,"Skid Steer Loader, Prince Albert National Park",Request for Proposal,Parks Canada,"Oct 9, 2024","Oct 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/5p420-24-0185_a
Federal,Halifax class spares - HPA Valves,Request for Proposal,National Defence,"Sep 10, 2024","Sep 25, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w8482-252898_a
Federal,RFSO - Data Loggers and Temperature Probes for Oceanographic Research,Request for Standing Offer,Fisheries and Oceans Canada,"Oct 3, 2024","Oct 29, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4811284329
Federal,F3766-240075 Redevelopment of the main entrance of the Quebec Base,Request for Proposal,Fisheries and Oceans Canada,"Sep 13, 2024","Oct 24, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4784664240
Federal,General Maintenance Services - New Brunswick,Request for Standing Offer,Royal Canadian Mounted Police,"Oct 8, 2024","Oct 24, 2024","OPEN, AWARDED",https://theijf.org/procurement/m4500-5-1226
Federal,Ultrasensitive Spectrometer,Advance Contract Award Notice,National Research Council Canada,"Oct 8, 2024","Oct 23, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58123
Federal,23240-250483 - Induction motor with regenerative variable-frequency drive,Request for Proposal,Department of Natural Resources,"Sep 17, 2024","Oct 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4789201883
Federal,"Uninterruptible Power Supply (UPS) Replacement - Pacific Institution (Buildings C, B & F)",Request for Proposal,Correctional Service of Canada,"Sep 16, 2024","Oct 8, 2024","CLOSED, AWARDED",https://theijf.org/procurement/21120-25-4665950_b
Federal,Data System Integrator,Request for Proposal,Statistics Canada,"Sep 13, 2024","Oct 8, 2024","CLOSED, AWARDED",https://theijf.org/procurement/j076919
Federal,M5000-234619 Enclosed Trailers,Request for Supply Arrangement,Royal Canadian Mounted Police,"Sep 28, 2023","Jan 31, 2028","OPEN, AWARDED",https://theijf.org/procurement/ws4015512721
Federal,Optical Frequency Comb System,Advance Contract Award Notice,National Research Council Canada,"Oct 7, 2024","Oct 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58202
Federal,5P468-24-0103/A Stage 2 – Port Royal Power Feed Replacement – Port-Royal National Historic Site,,Parks Canada,"Oct 7, 2024","Oct 17, 2024","OPEN, AWARDED",https://theijf.org/procurement/5p468-24-0103_a-001
Federal,Supply a real-time simulation model of a two-unit rubber-tracked vehicle for use with the NRC’s HIL simulator for Arctic terrestrial mobility research.,Advance Contract Award Notice,National Research Council Canada,"Oct 4, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58203
Federal,4X4 Medium Duty Cab and Chassis Diesel Truck,Request for Proposal,Parks Canada,"Sep 10, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4771900187
Federal,F3731-240018 Newport - Harbour Revitalization - Phase 2,Request for Proposal,Fisheries and Oceans Canada,"Sep 17, 2024","Oct 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4761391959
Federal,PR14977_23440-250257 Laboratory Scale Grinding Mill,Request for Proposal,Department of Natural Resources,"Sep 23, 2024","Oct 10, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4792417222
Federal,EB281-250508 - Waste Management CCGS Sites - NS,Request for Proposal,Public Services and Procurement Canada,"Sep 10, 2024","Oct 10, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4727414208
Federal,"Phase 2 EZ899-250263 Living Units Sprinkler Heads Replacement – William Head Institution, Metchosin, BC",Invitation to Qualify,Correctional Service of Canada,"Sep 16, 2024","Oct 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4690653604
Federal,"Fort Chipewyan Design Build Modular Duplex, Wood Buffalo National Park",Request for Proposal,,"Sep 16, 2024","Oct 17, 2024","OPEN, AWARDED",https://theijf.org/procurement/5p468-24-0076
Federal,NPP – S5149922- THS SA – Two (2) Computer Application Support. Temporary Help Services against the Supply Arrangement for the National Capital Region .,Request for Proposal,National Defence,"Sep 23, 2024","Oct 3, 2024","CLOSED, AWARDED",https://theijf.org/procurement/s5149922
Federal,"Wharf Repairs, Bailey’s Brook, Nova Scotia",Request for Proposal,Fisheries and Oceans Canada,"Sep 25, 2024","Oct 11, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006148
Federal,Flatbed Trailer ATV,Request for Proposal,National Defence,"Aug 8, 2024","Oct 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8476-236631_b
Federal,W0125-24WR16 - B - Commercial Grade Washers and Dryers,Request for Proposal,National Defence,"Aug 27, 2024","Oct 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4341603396
Federal,Apple MacBook Pros with AppleCare for Enterprise and Storage media retention or equivalent for DND,Request for Proposal,Shared Services Canada,"Sep 19, 2024","Oct 7, 2024","OPEN, AWARDED",https://theijf.org/procurement/bpm022195_27666
Federal,EE520-250093 – Supply of green sandstone,Request for Proposal,Public Services and Procurement Canada,"Sep 11, 2024","Oct 4, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4714478047
Federal,"2024 Harbour Improvements – Poplar River, Manitoba",Invitation to Qualify,Fisheries and Oceans Canada,"Sep 16, 2024","Oct 2, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005790
Federal,Office Chairs - NPP,,Office of the Auditor General of Canada,"Sep 19, 2024","Oct 1, 2024","CLOSED, AWARDED",https://theijf.org/procurement/418
Federal,Smartcards and CDO Drive,Request for Proposal,,"Sep 23, 2024","Oct 1, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w6448-25-d025
Federal,"System Administrator, Level 2 (TBIPS)",Request for Proposal,,"Sep 11, 2024","Oct 1, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w6431-250162_a
Federal,TBIPS - IT Security Eng Lvl 3 & Security Install Specialist Lvl 3,Request for Proposal,National Defence,"Aug 29, 2024","Oct 1, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w8474-25-sr07
Federal,F7047-240016_Unmanned Surface Vessel - RFP,Request for Proposal,Fisheries and Oceans Canada,"Sep 27, 2024","Oct 22, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4761638183
Federal,EP138-242174 – Phonebooths CIHR,Request for Proposal,Public Services and Procurement Canada,"Sep 18, 2024","Oct 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4787549746
Federal,Hector Gorge Salt Shed Replacement - Kootenay National Park,Request for Proposal,Parks Canada,"Sep 17, 2024","Oct 2, 2024","OPEN, AWARDED",https://theijf.org/procurement/5p468-24-0087
Federal,Snow Removal and Ice Control at Stephenville Base,Request for Proposal,Fisheries and Oceans Canada,"Sep 12, 2024","Sep 27, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30006011
Federal,Aviation Replacement Parts for the Various Aircrafts,Request for Proposal,,"Sep 26, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8485-258390_a
Federal,EB144-250710 - RFP Canadian Coast Guard College Campus Master Plan,Request for Proposal,Public Services and Procurement Canada,"Sep 20, 2024","Oct 17, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4762673072
Federal,Notice of Proposed Procurement - International Boundary Vista Clearing,Request for Proposal,Natural Resources Canada,"Sep 26, 2024","Oct 11, 2024","OPEN, AWARDED",https://theijf.org/procurement/nrcan-5000083753
Federal,Resolicitation PR12227 39903-240826-B Horse and Sheep Blood,Request for Proposal,Canadian Food Inspection Agency,"Sep 25, 2024","Oct 11, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4673537331
Federal,Portable Distribution LEX Boxes,Request for Proposal,Public Services and Procurement Canada,"Sep 25, 2024","Oct 11, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4783117886
Federal,Sharegate,Request for Proposal,National Defence,"Aug 21, 2024","Oct 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8486-259843_a
Federal,"Shoreline Protection and containment cell upgrade, Botsford, New-Brunswick",Request for Proposal,Fisheries and Oceans Canada,"Sep 11, 2024","Oct 3, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006087
Federal,RF Cable,Request for Proposal,Fisheries and Oceans Canada,"Sep 10, 2024","Sep 25, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30006089
Federal,Building Automation System (BAS) Controls Maintenance,Advance Contract Award Notice,Correctional Service of Canada,"Sep 10, 2024","Sep 25, 2024","CLOSED, AWARDED",https://theijf.org/procurement/21207-25-4810274
Federal,Two Front End Loaders,Request for Proposal,Parks Canada,"Sep 24, 2024","Oct 17, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4794679568
Federal,Dell Isilon or equivalent Hardware and Software Maintenance and Support or equivalent for Department of National Defence,Request for Proposal,Shared Services Canada,"Sep 24, 2024","Oct 10, 2024","OPEN, AWARDED",https://theijf.org/procurement/bpm022165_27628
Federal,W0113-25CS10 Portable Roller Bed System,Request for Proposal,National Defence,"Sep 24, 2024","Oct 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4767448508
Federal,Ethyl Alcohol Standard (Dry Gas Cylinders),Request for Standing Offer,Royal Canadian Mounted Police,"Sep 5, 2024","Oct 1, 2024","OPEN, AWARDED",https://theijf.org/procurement/202405825_a
Federal,EDC-24-0327 UPS Replacement,Request for Proposal,Shared Services Canada,"Sep 17, 2024","Sep 27, 2024","OPEN, AWARDED",https://theijf.org/procurement/bpm022169_27633
Federal,PR14792_HT282-246471 3D Biopinter,Request for Proposal,Health Canada,"Sep 10, 2024","Sep 26, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4759714585
Federal,"Assessment, Design, and Contract Administration Services - Lower Fort Garry National Historic Site",Request for Proposal,Parks Canada,"Aug 27, 2024","Sep 24, 2024","CLOSED, AWARDED",https://theijf.org/procurement/5p468-24-0049_b
Federal,Replacement of Compressor of Room B21,Request for Proposal,National Research Council Canada,"Sep 5, 2024","Sep 24, 2024","CLOSED, AWARDED",https://theijf.org/procurement/24-58150
Federal,W7701-247885-3 - Certified Rolled Homogenous Armour (RHA) steel plate of different size,Request for Proposal,National Defence,"Sep 23, 2024","Oct 11, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4700671615
Federal,W0133-25T026-A – Captain Beds and Mattresses,Request for Proposal,National Defence,"Sep 24, 2024","Oct 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4770487971
Federal,U6309-255511 - RFP Fault Injector,Request for Proposal,Measurement Canada,"Sep 19, 2024","Oct 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4749901904
Federal,"HFX Class Spares - Valve, Solenoid",Request for Proposal,National Defence,"Sep 23, 2024","Oct 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8482-253014_a
Federal,"ST. MARY’S RIVER TOWER REPLACEMENT SAILORS ENCAMPMENT RANGE (LL5414, LL5415)",Request for Proposal,Fisheries and Oceans Canada,"Sep 17, 2024","Oct 2, 2024","OPEN, AWARDED",https://theijf.org/procurement/30005469a
Federal,Re-Tender - Track Assessment Vehicle,Request for Proposal,Transport Canada,"Sep 4, 2024","Sep 30, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4599098288
Federal,CCGS Samuel Risley Fire system inspection,Request for Proposal,Fisheries and Oceans Canada,"Sep 23, 2024","Oct 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/f2599-240190_a
Federal,A.5 Enterprise Resource Planning (ERP) Technical Analyst,Request for Proposal,National Research Council Canada,"Sep 20, 2024","Oct 8, 2024","OPEN, AWARDED",https://theijf.org/procurement/24-58125
Federal,NPP – S4990544- THS SA – One (1) Special Advisor. Temporary Help Services against the Supply Arrangement for the National Capital Region.,Request for Proposal,National Defence,"Sep 20, 2024","Oct 4, 2024","OPEN, AWARDED",https://theijf.org/procurement/s4990544
Federal,Storm Drainage System Reconstruction,Request for Proposal,Public Services and Procurement Canada,"Sep 4, 2024","Sep 25, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4759895164
Federal,Site Services Reconstruction (SLT Sector),Request for Proposal,Public Services and Procurement Canada,"Aug 26, 2024","Sep 24, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4746601757
Federal,Leopard 2 MBT Track and Suspension Components R&O,Request for Proposal,National Defence,"Aug 22, 2024","Sep 20, 2024","CLOSED, AWARDED",https://theijf.org/procurement/w8486-249321_b
Federal,Community Urine Collector Services,Request for Standing Offer,Correctional Service of Canada,"Aug 19, 2024","Sep 20, 2024","CLOSED, AWARDED",https://theijf.org/procurement/21301-25-4797536
Federal,"Fence Replacement, Canso Canal",Request for Proposal,Fisheries and Oceans Canada,"Sep 4, 2024","Sep 20, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005993
Federal,Notice of Proposed Procurement- Gas Chromatograph Mass Spectrometer (GCMS),Request for Proposal,Natural Resources Canada,"Sep 19, 2024","Oct 29, 2024","OPEN, AWARDED",https://theijf.org/procurement/nrcan-5000083881
Federal,Notice of Proposed Procurement- Microscope,Request for Proposal,Natural Resources Canada,"Sep 19, 2024","Oct 29, 2024","OPEN, AWARDED",https://theijf.org/procurement/nrcan-5000083814
Federal,Valve Check,Request for Proposal,National Defence,"Sep 19, 2024","Oct 21, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8482-242023_a
Federal,Escarpment Stairs Improvements,Request for Proposal,Public Services and Procurement Canada,"Sep 19, 2024","Oct 15, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4784807116
Federal,Rivière-au-Renard - Gaspésie - Refurbishment of cathodic protection components,Request for Proposal,Fisheries and Oceans Canada,"Sep 9, 2024","Sep 25, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006051
Federal,Secure On-site Document Destruction Services,Request for Proposal,"Immigration, Refugees and Citizenship Canada","Jul 25, 2024","Sep 19, 2024","CLOSED, AWARDED",https://theijf.org/procurement/cic_-_158149
Federal,Canadian Commercial Aviation Safety Team (C-CAST) - Safety data and research,Request for Proposal,Transport Canada,"Jul 25, 2024","Sep 19, 2024","CLOSED, AWARDED",https://theijf.org/procurement/t8080-240068
Federal,"Replacement of flexible concrete mat in Beauharnois, QC",Request for Proposal,Fisheries and Oceans Canada,"Aug 23, 2024","Sep 19, 2024","CLOSED, AWARDED",https://theijf.org/procurement/30005909
Federal,39903-240546 - Digital PCR,Request for Proposal,Public Services and Procurement Canada,"Sep 18, 2024","Oct 4, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4403735588
Federal,"Floating Wharves Construction and Installation, Finlay Point (Inverness County), NS",Request for Proposal,Fisheries and Oceans Canada,"Sep 13, 2024","Oct 1, 2024","OPEN, AWARDED",https://theijf.org/procurement/30006129
Federal,"CHANGES TO THE AIR CONDITIONING OF LOCAL 318, 1001 St-Laurent",Request for Proposal,Public Services and Procurement Canada,"Aug 15, 2024","Sep 26, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4737577905
Federal,"F6140-240364 - ITT - DFO Wharf Reconstruction Phase III - Grand Banks, Newfoundland",Invitation to Qualify,Fisheries and Oceans Canada,"Sep 9, 2024","Sep 25, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4745735324
Federal,W684H-240225 - RISO - Repair&Replace Windows and Doors - CFB Halifax,Request for Standing Offer,National Defence,"Sep 17, 2024","Oct 17, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4767370904
Federal,9F012-240125 - Weather and Atmospheric Characterization Equipment - RFP,Request for Proposal,Canadian Space Agency,"Sep 17, 2024","Oct 14, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4762901194
Federal,Canadian Defence Academy Office Furniture,Request for Proposal,Canadian Defence Academy,"Sep 17, 2024","Sep 27, 2024","OPEN, AWARDED",https://theijf.org/procurement/w4938-24-087g
Federal,Aviation Replacement Parts for the Various Aircrafts,Request for Proposal,National Defence,"Sep 16, 2024","Sep 26, 2024","OPEN, AWARDED",https://theijf.org/procurement/w8485-258323_a
Federal,EZ897-250153 Remedial Excavation Program Phase 2-ITT,Invitation to Qualify,Public Services and Procurement Canada,"Aug 31, 2024","Sep 26, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4647306624
Federal,EE517-250246 - Request for standing offers construction management services - Trois-Rivières,Request for Standing Offer,Public Services and Procurement Canada,"Aug 23, 2024","Sep 20, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4750463296
Federal,EZ899-250466 – Phase 2 - Pod 1 and Pod 2 – Cell Door Splash Guard,Invitation to Qualify,Public Services and Procurement Canada,"Sep 4, 2024","Sep 19, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4712748728
Federal,W1941-250011 Portable Evaporative Coolers - RFP,Request for Proposal,National Defence,"Sep 16, 2024","Oct 16, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4787744132
Federal,F3731-240020-Waterfront wharft construction -Iles-de-la-Madeleine,Request for Proposal,Fisheries and Oceans Canada,"Sep 16, 2024","Oct 11, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4784937360
Federal,F1782-24C031 - CCGS M Charles Alongside Refit,Request for Proposal,Canadian Coast Guard,"Sep 10, 2024","Oct 9, 2024","OPEN, AWARDED",https://theijf.org/procurement/ws4678028676
